fixture_id,season,date,home_team,away_team,referee,category,home_value,away_value
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,yellow_cards,1.0,1.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,shots,20.0,16.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,shots_on_target,8.0,5.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,fouls,15.0,8.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,corners,5.0,7.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,offside,2.0,1.0
1575160,2026,2026-09-12,1899 Hoffenheim,VfB Stuttgart,,yellow_cards,1.0,0.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,shots,8.0,30.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,shots_on_target,5.0,5.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,fouls,6.0,12.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,corners,2.0,14.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,offside,0.0,1.0
1575162,2026,2026-09-12,FC Augsburg,Bayer Leverkusen,,yellow_cards,1.0,1.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,shots,15.0,14.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,shots_on_target,6.0,5.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,fouls,11.0,12.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,corners,8.0,5.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,offside,1.0,1.0
1575165,2026,2026-09-12,1. FC Köln,Werder Bremen,,yellow_cards,2.0,1.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,shots,19.0,10.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,shots_on_target,6.0,4.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,fouls,11.0,13.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,corners,8.0,7.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,offside,0.0,3.0
1575159,2026,2026-09-13,RB Leipzig,Hamburger SV,,yellow_cards,1.0,2.0
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,shots,5.0,28.0
